Timestamp,open,high,low,close,volume,barcount,RSI,signal,position
2024-11-22 21:10:00,414.74,415.09,414.52,415.0,525,321,53.06748466257658,0,0
2024-11-22 21:15:00,415.02,415.02,414.37,414.74,588,408,47.50733137829883,0,0
2024-11-22 21:20:00,414.65,414.95,414.54,414.8,630,332,51.06382978723397,0,0
2024-11-22 21:25:00,414.77,414.96,414.55,414.58,795,421,50.602409638553674,0,0
2024-11-22 21:30:00,414.56,414.68,414.23,414.34,765,537,41.795665634674364,0,0
2024-11-22 21:35:00,414.36,414.6,414.3,414.52,1721,730,48.72611464968087,0,0
2024-11-22 21:40:00,414.5,414.56,414.13,414.44,647,408,36.94029850746294,0,0
2024-11-22 21:45:00,414.43,414.65,414.32,414.58,322,242,46.502057613168404,0,0
2024-11-22 21:50:00,414.56,414.93,414.49,414.88,396,245,52.96296296296233,0,0
2024-11-22 21:55:00,414.89,415.27,414.86,415.03,760,438,59.622641509433876,0,0
2024-11-22 22:00:00,415.04,415.13,414.62,414.8,1008,612,52.20588235294133,0,0
2024-11-22 22:05:00,414.78,415.1,414.75,414.77,466,316,53.58490566037743,0,0
2024-11-22 22:10:00,414.79,414.79,414.28,414.36,747,487,49.1349480968856,0,0
2024-11-22 22:15:00,414.35,414.89,414.26,414.74,631,345,50.505050505051,0,0
2024-11-22 22:20:00,414.71,414.76,414.35,414.69,562,391,44.3223443223442,0,0
2024-11-22 22:25:00,414.69,414.78,414.0,414.53,940,685,46.007604562736944,0,0
2024-11-22 22:30:00,414.53,414.88,414.45,414.84,758,462,50.69444444444382,0,0
2024-11-22 22:35:00,414.84,414.87,414.41,414.43,686,491,47.55700325732931,0,0
2024-11-22 22:40:00,414.41,414.46,414.06,414.22,731,444,48.02631578947449,0,0
2024-11-22 22:45:00,414.2,414.81,414.2,414.73,617,445,53.115727002968,0,0
2024-11-22 22:50:00,414.71,416.15,414.55,416.1,3635,1969,67.81115879828387,0,0
2024-11-22 22:55:00,416.1,417.4,416.1,416.83,13849,7403,71.4285714285719,-1,0
2024-11-25 16:30:00,418.25,419.04,416.61,418.69,6044,1668,77.9735682819388,-1,0
2024-11-25 16:35:00,418.66,421.08,418.66,420.86,4459,2000,83.01245753114434,-1,0
2024-11-25 16:40:00,420.87,420.98,419.65,420.27,3762,1727,79.76060935799768,-1,0
2024-11-25 16:45:00,420.35,420.91,418.3,418.3,2095,1131,65.85804132973966,0,0
2024-11-25 16:50:00,418.35,418.49,416.21,416.97,2014,1186,60.829875518672296,0,0
2024-11-25 16:55:00,416.94,417.37,416.25,416.52,2149,1061,57.34323432343223,0,0
2024-11-25 17:00:00,416.42,416.46,415.68,415.87,1466,775,54.63836477987425,0,0
2024-11-25 17:05:00,415.92,416.0,415.19,415.39,1633,944,53.29754601227,0,0
2024-11-25 17:10:00,415.32,415.68,414.89,415.31,1541,908,51.8345042935208,0,0
2024-11-25 17:15:00,415.28,415.94,415.05,415.49,1258,748,54.21303656597776,0,0
2024-11-25 17:20:00,415.43,415.84,415.25,415.38,795,475,54.64743589743576,0,0
2024-11-25 17:25:00,415.44,415.81,415.19,415.69,1114,582,53.908794788273525,0,0
2024-11-25 17:30:00,415.64,416.0,415.0,415.14,1054,653,45.811518324607185,0,0
2024-11-25 17:35:00,415.18,416.51,414.95,416.46,1157,694,48.46473029045642,0,0
2024-11-25 17:40:00,416.44,416.75,416.17,416.61,673,407,39.94197292069649,0,0
2024-11-25 17:45:00,416.63,416.64,415.95,416.39,645,422,23.361144219308855,1,1
2024-11-25 17:50:00,416.42,416.55,415.89,415.89,645,413,23.614457831325552,1,1
2024-11-25 17:55:00,415.87,416.0,415.42,415.69,767,442,30.015313935681633,0,1
2024-11-25 18:00:00,415.79,416.13,415.6,416.11,377,231,42.34875444839861,0,1
2024-11-25 18:05:00,416.1,416.11,415.33,415.51,563,355,41.24783362218393,0,1
2024-11-25 18:10:00,415.49,415.92,415.38,415.78,1242,639,49.165120593691746,0,1
2024-11-25 18:15:00,415.83,416.0,415.33,415.82,583,361,54.34343434343432,0,1
2024-11-25 18:20:00,415.86,416.37,415.84,416.23,615,377,58.712121212121126,0,1
2024-11-25 18:25:00,416.25,416.72,416.14,416.48,832,517,59.25233644859798,0,1
2024-11-25 18:30:00,416.49,417.31,416.26,416.34,1121,633,58.921933085501394,0,1
2024-11-25 18:35:00,416.35,416.53,415.64,416.04,744,490,53.25884543761653,0,1
2024-11-25 18:40:00,415.96,416.09,415.65,415.96,544,323,58.36734693877519,0,1
2024-11-25 18:45:00,415.94,416.24,415.8,415.81,617,324,41.286863270778085,0,1
2024-11-25 18:50:00,415.89,416.05,415.64,415.9,690,348,40.326975476838925,0,1
2024-11-25 18:55:00,415.87,416.09,415.56,415.84,687,389,42.165242165242105,0,1
2024-11-25 19:00:00,415.81,415.95,415.43,415.88,474,289,49.83606557377065,0,1
2024-11-25 19:05:00,415.86,416.0,415.53,415.64,227,137,49.19093851132669,0,1
2024-11-25 19:10:00,415.6,415.83,415.23,415.25,475,261,35.947712418300696,0,1
2024-11-25 19:15:00,415.28,415.74,415.28,415.48,366,229,49.44237918215666,0,1
2024-11-25 19:20:00,415.47,415.51,415.17,415.25,480,279,40.00000000000086,0,1
2024-11-25 19:25:00,415.26,415.65,415.22,415.37,447,291,41.75824175824219,0,1
2024-11-25 19:30:00,415.39,415.95,415.26,415.77,505,314,41.544117647058236,0,1
2024-11-25 19:35:00,415.73,415.76,415.18,415.31,418,318,30.03412969283255,0,1
2024-11-25 19:40:00,415.34,415.45,414.87,415.06,486,260,28.94736842105283,1,1
2024-11-25 19:45:00,414.99,415.44,414.85,415.43,527,300,40.192926045015895,0,1
2024-11-25 19:50:00,415.35,416.0,415.32,415.83,670,395,48.10495626822161,0,1
2024-11-25 19:55:00,415.78,416.18,415.65,416.0,424,197,52.753623188405776,0,1
2024-11-25 20:00:00,416.02,416.47,415.95,416.26,357,196,54.97237569060792,0,1
2024-11-25 20:05:00,416.23,416.66,416.02,416.47,458,299,58.35543766578311,0,1
2024-11-25 20:10:00,416.49,416.72,416.39,416.62,596,407,59.53608247422693,0,1
2024-11-25 20:15:00,416.63,416.71,416.49,416.67,335,198,63.95663956639608,0,1
2024-11-25 20:20:00,416.67,416.8,416.48,416.69,483,281,71.68674698795182,-1,0
2024-11-25 20:25:00,416.74,416.8,416.59,416.63,304,189,68.25396825396803,0,0
2024-11-25 20:30:00,416.64,416.98,416.55,416.88,488,255,75.70977917981098,-1,0
2024-11-25 20:35:00,416.8,416.97,416.74,416.87,285,179,74.50980392156906,-1,0
2024-11-25 20:40:00,416.98,417.01,416.59,416.85,1116,645,70.14925373134443,-1,0
2024-11-25 20:45:00,416.87,417.17,416.64,416.69,499,299,78.99159663865542,-1,0
2024-11-25 20:50:00,416.71,416.86,416.56,416.65,585,291,86.63594470045999,-1,0
2024-11-25 20:55:00,416.63,416.63,416.3,416.46,307,208,75.87939698492382,-1,0
2024-11-25 21:00:00,416.46,416.49,416.17,416.18,335,158,59.35828877005406,0,0
2024-11-25 21:05:00,416.19,416.6,416.16,416.51,517,277,62.561576354679744,0,0
2024-11-25 21:10:00,416.49,416.67,416.46,416.57,295,187,58.4699453551914,0,0
2024-11-25 21:15:00,416.56,416.66,416.44,416.55,280,183,52.439024390243524,0,0
2024-11-25 21:20:00,416.51,416.65,415.95,416.17,708,359,37.967914438502646,0,0
2024-11-25 21:25:00,416.21,416.45,416.16,416.34,252,168,41.70854271356637,0,0
2024-11-25 21:30:00,416.34,416.37,416.05,416.1,351,218,36.651583710406996,0,0
2024-11-25 21:35:00,416.1,416.38,415.98,416.12,371,238,38.24884792626665,0,0
2024-11-25 21:40:00,416.13,416.58,416.08,416.51,342,165,41.9913419913413,0,0
2024-11-25 21:45:00,416.51,416.79,416.44,416.73,348,229,47.22222222222235,0,0
2024-11-25 21:50:00,416.78,416.88,416.55,416.58,480,240,44.905660377357606,0,0
2024-11-25 21:55:00,416.56,416.75,416.48,416.74,450,255,50.94339622641534,0,0
2024-11-25 22:00:00,416.7,416.73,416.46,416.63,363,241,49.63235294117679,0,0
2024-11-25 22:05:00,416.59,416.71,416.4,416.54,606,357,51.52671755725276,0,0
2024-11-25 22:10:00,416.51,416.89,416.38,416.69,893,412,60.24096385542193,0,0
2024-11-25 22:15:00,416.69,416.92,416.58,416.8,684,414,56.38766519823855,0,0
2024-11-25 22:20:00,416.82,416.82,416.39,416.49,498,310,48.41269841269868,0,0
2024-11-25 22:25:00,416.51,416.73,416.44,416.58,448,295,50.57915057915007,0,0
2024-11-25 22:30:00,416.61,416.85,416.52,416.57,683,406,59.00900900900885,0,0
2024-11-25 22:35:00,416.64,416.83,416.54,416.67,461,274,57.67441860465219,0,0
2024-11-25 22:40:00,416.7,417.21,416.67,416.99,790,411,69.95515695067218,0,0
2024-11-25 22:45:00,417.02,417.33,416.99,417.28,1201,637,73.19999999999936,-1,0
2024-11-25 22:50:00,417.24,419.35,417.17,419.12,4090,2503,83.03797468354409,-1,0
2024-11-25 22:55:00,419.0,419.13,418.67,418.78,4389,3089,75.18427518427431,-1,0
2024-11-26 16:30:00,419.69,422.32,418.85,421.2,7247,2636,86.43533123028377,-1,0
2024-11-26 16:35:00,421.2,422.27,421.08,421.68,3435,2117,87.08708708708693,-1,0
2024-11-26 16:40:00,421.74,423.15,421.4,423.14,4294,2552,90.63670411985018,-1,0
2024-11-26 16:45:00,423.12,423.76,422.25,423.65,2606,1618,92.17081850533779,-1,0
2024-11-26 16:50:00,423.68,424.19,423.51,423.85,4255,2171,92.21698113207525,-1,0
2024-11-26 16:55:00,423.91,424.57,423.62,424.29,3378,1857,92.50851305334824,-1,0
2024-11-26 17:00:00,424.32,425.29,423.52,424.85,3555,2036,96.13686534216313,-1,0
2024-11-26 17:05:00,424.92,425.12,424.42,425.03,2331,1383,96.17486338797791,-1,0
2024-11-26 17:10:00,425.02,425.18,424.1,424.84,1585,988,94.31939978563743,-1,0
2024-11-26 17:15:00,424.84,425.07,423.64,423.74,1569,955,84.22071636011619,-1,0
2024-11-26 17:20:00,423.75,424.26,423.54,424.06,1266,681,84.22071636011619,-1,0
2024-11-26 17:25:00,424.07,424.89,423.85,424.71,977,577,84.75210477081389,-1,0
2024-11-26 17:30:00,424.75,425.97,424.71,425.41,2174,1210,82.93193717277494,-1,0
2024-11-26 17:35:00,425.44,426.23,425.16,425.66,1656,970,86.36363636363672,-1,0
2024-11-26 17:40:00,425.65,427.25,425.57,427.19,2107,1291,84.94749124854174,-1,0
2024-11-26 17:45:00,427.19,427.19,426.2,426.56,1689,986,77.98165137614704,-1,0
2024-11-26 17:50:00,426.57,426.67,425.6,425.65,1040,666,65.36107711138314,0,0
2024-11-26 17:55:00,425.64,425.97,425.38,425.64,1024,657,62.97262059973937,0,0
2024-11-26 18:00:00,425.67,426.45,425.65,426.37,932,575,65.3658536585366,0,0
2024-11-26 18:05:00,426.34,426.73,426.16,426.22,1086,707,62.199747155499544,0,0
2024-11-26 18:10:00,426.24,426.8,426.09,426.24,1037,667,59.43012211668933,0,0
2024-11-26 18:15:00,426.27,426.43,425.59,425.8,1029,751,55.045871559633326,0,0
2024-11-26 18:20:00,425.8,426.2,425.58,425.8,730,502,56.4516129032261,0,0
2024-11-26 18:25:00,425.79,426.14,425.36,425.41,866,561,62.40713224368518,0,0
2024-11-26 18:30:00,425.41,426.09,425.31,426.08,617,415,64.26553672316385,0,0
2024-11-26 18:35:00,426.08,426.46,425.96,426.27,686,450,61.782477341389836,0,0
2024-11-26 18:40:00,426.25,426.25,425.52,425.62,559,409,51.59817351598161,0,0
2024-11-26 18:45:00,425.65,425.84,425.21,425.29,609,399,47.218045112781866,0,0
2024-11-26 18:50:00,425.29,425.98,425.29,425.71,754,418,36.642599277977816,0,0
2024-11-26 18:55:00,425.68,425.9,425.35,425.9,567,337,43.52941176470545,0,0
2024-11-26 19:00:00,425.87,426.07,425.75,425.91,421,306,53.095238095238756,0,0
2024-11-26 19:05:00,425.93,426.15,425.6,425.83,477,299,52.22482435597191,0,0
2024-11-26 19:10:00,425.83,425.96,425.47,425.48,488,297,38.560411311053784,0,0
2024-11-26 19:15:00,425.5,425.68,425.19,425.21,533,373,37.406483790522884,0,0
2024-11-26 19:20:00,425.21,425.78,425.13,425.52,813,462,41.62790697674378,0,0
2024-11-26 19:25:00,425.54,425.59,425.36,425.48,392,286,45.897435897435905,0,0
2024-11-26 19:30:00,425.48,425.82,425.43,425.8,443,304,50.0,0,0
2024-11-26 19:35:00,425.76,426.06,425.66,425.98,710,379,57.10723192019954,0,0
2024-11-26 19:40:00,426.0,426.12,425.86,425.93,404,291,47.78761061946935,0,0
2024-11-26 19:45:00,425.94,426.29,425.81,426.23,586,404,49.42857142857194,0,0
2024-11-26 19:50:00,426.28,426.6,426.27,426.44,530,385,63.39869281045739,0,0
2024-11-26 19:55:00,426.44,426.97,426.29,426.9,965,644,75.23510971786767,-1,0
2024-11-26 20:00:00,426.89,426.89,426.55,426.65,529,340,65.56291390728452,0,0
2024-11-26 20:05:00,426.64,426.79,426.36,426.44,602,373,58.881578947368695,0,0
2024-11-26 20:10:00,426.44,426.52,426.11,426.22,658,468,54.76923076923089,0,0
2024-11-26 20:15:00,426.25,426.35,425.88,426.0,578,386,52.50737463126872,0,0
2024-11-26 20:20:00,426.01,426.26,425.91,426.08,350,230,59.61538461538422,0,0
2024-11-26 20:25:00,426.08,426.3,426.07,426.11,296,215,65.62500000000092,0,0
2024-11-26 20:30:00,426.11,426.5,426.11,426.5,608,280,66.5540540540548,0,0
2024-11-26 20:35:00,426.49,426.6,426.18,426.19,487,324,60.99071207430322,0,0
2024-11-26 20:40:00,426.19,426.99,426.17,426.97,746,429,65.8536585365856,0,0
2024-11-26 20:45:00,426.97,427.0,426.51,426.64,1276,761,58.59374999999952,0,0
2024-11-26 20:50:00,426.65,426.67,426.33,426.49,490,360,57.10659898477161,0,0
2024-11-26 20:55:00,426.49,426.75,426.38,426.69,519,302,55.98958333333311,0,0
2024-11-26 21:00:00,426.71,426.95,426.6,426.79,661,446,54.69168900804318,0,0
2024-11-26 21:05:00,426.8,426.85,426.4,426.59,533,384,45.533141210374716,0,0
2024-11-26 21:10:00,426.62,426.91,426.57,426.65,456,346,50.0,0,0
2024-11-26 21:15:00,426.62,426.72,426.23,426.36,708,389,48.80952380952407,0,0
2024-11-26 21:20:00,426.32,426.65,426.1,426.23,649,418,50.152905198776615,0,0
2024-11-26 21:25:00,426.21,426.53,426.13,426.39,646,401,56.07476635513991,0,0
2024-11-26 21:30:00,426.42,426.91,426.27,426.89,855,454,61.1570247933883,0,0
2024-11-26 21:35:00,426.91,427.15,426.74,427.09,882,537,62.89473684210471,0,0
2024-11-26 21:40:00,427.09,427.2,426.92,426.94,572,346,56.17977528089884,0,0
2024-11-26 21:45:00,426.98,427.2,426.9,427.18,524,313,64.18338108882531,0,0
2024-11-26 21:50:00,427.21,427.25,426.89,427.15,812,486,53.28467153284579,0,0
2024-11-26 21:55:00,427.15,427.22,426.96,427.09,391,285,59.10931174089057,0,0
2024-11-26 22:00:00,427.1,427.34,427.05,427.33,680,413,66.40624999999949,0,0
2024-11-26 22:05:00,427.34,427.73,427.24,427.64,1348,717,67.79026217228433,0,0
2024-11-26 22:10:00,427.65,427.81,427.43,427.46,924,534,62.18181818181744,0,0
2024-11-26 22:15:00,427.47,427.66,427.44,427.61,838,545,68.88888888888968,0,0
2024-11-26 22:20:00,427.61,427.66,427.47,427.62,1235,574,68.3018867924535,0,0
2024-11-26 22:25:00,427.61,428.33,427.55,428.31,1719,897,81.96721311475379,-1,0
2024-11-26 22:30:00,428.3,428.37,427.75,427.82,1726,914,73.3137829912018,-1,0
2024-11-26 22:35:00,427.81,428.17,427.81,428.17,1142,666,74.72222222222209,-1,0
