timestamp,open,high,low,close,volume,barcount,upper_band,middle_band,lower_band,signal,position
2024-11-22 18:50:00,412.94,413.97,412.66,413.95,1263,514,413.37188145769113,412.88,412.38811854230886,-1,0
2024-11-22 18:55:00,413.85,413.92,413.57,413.6,589,326,413.44247733296805,412.93050000000005,412.41852266703205,-1,0
2024-11-22 19:00:00,413.56,413.68,413.27,413.63,431,291,413.4993936082816,412.96399999999994,412.4286063917183,-1,0
2024-11-22 19:05:00,413.67,413.8,413.27,413.64,644,335,413.54482010723865,413.0505,412.55617989276135,-1,0
2024-11-22 19:10:00,413.6,414.47,413.54,414.2,993,586,413.6613943105862,413.1545,412.64760568941375,-1,0
2024-11-22 19:15:00,414.25,414.38,413.93,414.21,518,356,413.75699680769895,413.19849999999997,412.640003192301,-1,0
2024-11-22 19:20:00,414.21,414.58,413.89,413.95,584,374,413.7986325182406,413.2195,412.64036748175937,-1,0
2024-11-22 19:25:00,413.95,414.15,413.83,414.11,555,336,413.88094759210765,413.2695,412.65805240789234,-1,0
2024-11-22 19:30:00,414.16,414.28,413.59,413.91,530,331,413.925427878862,413.2975,412.669572121138,0,0
2024-11-22 19:35:00,413.87,414.04,413.35,413.46,443,270,413.9372939583876,413.3085,412.67970604161235,0,0
2024-11-22 19:40:00,413.47,413.72,413.33,413.63,472,296,413.97034440536464,413.3465,412.72265559463534,0,0
2024-11-22 19:45:00,413.6,413.84,413.49,413.8,571,315,414.01421595667654,413.398,412.7817840433235,0,0
2024-11-22 19:50:00,413.84,414.75,413.79,414.67,1364,444,414.145821951727,413.508,412.870178048273,-1,0
2024-11-22 19:55:00,414.66,414.94,414.37,414.51,650,438,414.23209895307235,413.61400000000003,412.9959010469277,-1,0
2024-11-22 20:00:00,414.48,414.9,414.37,414.8,543,381,414.3503848291448,413.721,413.0916151708552,-1,0
2024-11-22 20:05:00,414.78,414.99,414.69,414.91,607,405,414.4756120663316,413.814,413.1523879336684,-1,0
2024-11-22 20:10:00,414.89,415.24,414.73,414.73,806,474,414.5443806367106,413.9225,413.3006193632894,-1,0
2024-11-22 20:15:00,414.76,414.95,414.52,414.54,400,269,414.6021875543506,413.9875,413.3728124456494,0,0
2024-11-22 20:20:00,414.54,414.95,414.35,414.87,354,254,414.65137343041255,414.10150000000004,413.55162656958754,-1,0
2024-11-22 20:25:00,414.87,414.96,414.48,414.6,455,262,414.6689122182409,414.18600000000004,413.70308778175917,0,0
2024-11-22 20:30:00,414.59,415.2,414.54,415.14,649,350,414.7693769944015,414.2455,413.7216230055985,-1,0
2024-11-22 20:35:00,415.14,415.19,414.58,414.75,597,423,414.81528178923224,414.303,413.79071821076775,0,0
2024-11-22 20:40:00,414.71,414.94,414.42,414.72,797,342,414.85209047386917,414.35749999999996,413.86290952613075,0,0
2024-11-22 20:45:00,414.71,414.88,414.5,414.52,385,246,414.8672000954986,414.40149999999994,413.93579990450127,0,0
2024-11-22 20:50:00,414.55,414.69,414.35,414.68,558,401,414.8926354475052,414.4255,413.9583645524948,0,0
2024-11-22 20:55:00,414.65,414.9,414.47,414.58,361,266,414.90947542193027,414.44399999999996,413.97852457806965,0,0
2024-11-22 21:00:00,414.59,414.62,414.36,414.41,385,266,414.91791836114885,414.467,414.0160816388511,0,0
2024-11-22 21:05:00,414.41,414.79,414.33,414.71,506,367,414.94284750756304,414.497,414.051152492437,0,0
2024-11-22 21:10:00,414.74,415.09,414.52,415.0,525,321,414.98834605261396,414.55150000000003,414.1146539473861,-1,0
2024-11-22 21:15:00,415.02,415.02,414.37,414.74,588,408,414.97002674162405,414.61550000000005,414.26097325837605,0,0
2024-11-22 21:20:00,414.65,414.95,414.54,414.8,630,332,414.9437445185048,414.674,414.40425548149517,0,0
2024-11-22 21:25:00,414.77,414.96,414.55,414.58,795,421,414.8902628141022,414.713,414.53573718589786,0,0
2024-11-22 21:30:00,414.56,414.68,414.23,414.34,765,537,414.8923591061808,414.6965,414.50064089381925,1,1
2024-11-22 21:35:00,414.36,414.6,414.3,414.52,1721,730,414.89237009414046,414.697,414.50162990585955,0,1
2024-11-22 21:40:00,414.5,414.56,414.13,414.44,647,408,414.8808571668029,414.679,414.47714283319704,1,1
2024-11-22 21:45:00,414.43,414.65,414.32,414.58,322,242,414.85786403267593,414.6625,414.4671359673241,0,1
2024-11-22 21:50:00,414.56,414.93,414.49,414.88,396,245,414.8708927443614,414.66999999999996,414.4691072556385,-1,0
2024-11-22 21:55:00,414.89,415.27,414.86,415.03,760,438,414.9081764647292,414.69449999999995,414.4808235352707,-1,0
2024-11-22 22:00:00,415.04,415.13,414.62,414.8,1008,612,414.9022095492264,414.691,414.4797904507735,0,0
2024-11-22 22:05:00,414.78,415.1,414.75,414.77,466,316,414.91027488615066,414.6995,414.48872511384934,0,0
2024-11-22 22:10:00,414.79,414.79,414.28,414.36,747,487,414.8571689711437,414.66049999999996,414.4638310288562,1,1
2024-11-22 22:15:00,414.35,414.89,414.26,414.74,631,345,414.8564420364495,414.65999999999997,414.46355796355044,0,1
2024-11-22 22:20:00,414.71,414.76,414.35,414.69,562,391,414.854573965636,414.6585,414.462426034364,0,1
2024-11-22 22:25:00,414.69,414.78,414.0,414.53,940,685,414.8547146150049,414.659,414.46328538499506,0,1
2024-11-22 22:30:00,414.53,414.88,414.45,414.84,758,462,414.86684467652924,414.66700000000003,414.4671553234708,0,1
2024-11-22 22:35:00,414.84,414.87,414.41,414.43,686,491,414.86550140520774,414.6594999999999,414.4534985947921,1,1
2024-11-22 22:40:00,414.41,414.46,414.06,414.22,731,444,414.87188190315476,414.65,414.4281180968452,1,1
2024-11-22 22:45:00,414.2,414.81,414.2,414.73,617,445,414.8732113740047,414.651,414.4287886259953,0,1
2024-11-22 22:50:00,414.71,416.15,414.55,416.1,3635,1969,415.09367050578146,414.70599999999996,414.31832949421846,-1,0
2024-11-22 22:55:00,416.1,417.4,416.1,416.83,13849,7403,415.42382978164517,414.81049999999993,414.1971702183547,-1,0
2024-11-25 16:30:00,418.25,419.04,416.61,418.69,6044,1668,416.06729889737727,415.005,413.9427011026227,-1,0
2024-11-25 16:35:00,418.66,421.08,418.66,420.86,4459,2000,416.998122264443,415.31899999999996,413.6398777355569,-1,0
2024-11-25 16:40:00,420.87,420.98,419.65,420.27,3762,1727,417.60713110883654,415.6155,413.62386889116345,-1,0
2024-11-25 16:45:00,420.35,420.91,418.3,418.3,2095,1131,417.86486909059397,415.8045,413.74413090940607,-1,0
2024-11-25 16:50:00,418.35,418.49,416.21,416.97,2014,1186,417.980823869199,415.9309999999999,413.88117613080084,0,0
2024-11-25 16:55:00,416.94,417.37,416.25,416.52,2149,1061,418.05631690662125,416.02799999999996,413.9996830933787,0,0
2024-11-25 17:00:00,416.42,416.46,415.68,415.87,1466,775,418.08833087043024,416.0775,414.06666912956973,0,0
2024-11-25 17:05:00,415.92,416.0,415.19,415.39,1633,944,418.0980548813037,416.0955,414.0929451186963,0,0
2024-11-25 17:10:00,415.32,415.68,414.89,415.31,1541,908,418.1093870744642,416.121,414.13261292553574,0,0
2024-11-25 17:15:00,415.28,415.94,415.05,415.49,1258,748,418.1260636299899,416.157,414.18793637001005,0,0
2024-11-25 17:20:00,415.43,415.84,415.25,415.38,795,475,418.14094866106615,416.20799999999997,414.2750513389338,0,0
2024-11-25 17:25:00,415.44,415.81,415.19,415.69,1114,582,418.16196676507036,416.25550000000004,414.3490332349297,0,0
2024-11-25 17:30:00,415.64,416.0,415.0,415.14,1054,653,418.16759923347774,416.27799999999996,414.3884007665222,0,0
2024-11-25 17:35:00,415.18,416.51,414.95,416.46,1157,694,418.2188725933661,416.3745,414.53012740663394,0,0
2024-11-25 17:40:00,416.44,416.75,416.17,416.61,673,407,418.2719924500154,416.463,414.65400754998467,0,0
2024-11-25 17:45:00,416.63,416.64,415.95,416.39,645,422,418.3060196801792,416.561,414.81598031982077,0,0
2024-11-25 17:50:00,416.42,416.55,415.89,415.89,645,413,418.3097373783692,416.6445,414.97926262163077,0,0
2024-11-25 17:55:00,415.87,416.0,415.42,415.69,767,442,418.3128796663622,416.6925,415.07212033363777,0,0
2024-11-25 18:00:00,415.79,416.13,415.6,416.11,377,231,418.31318874793953,416.69300000000004,415.07281125206055,0,0
2024-11-25 18:05:00,416.1,416.11,415.33,415.51,563,355,418.26806544338604,416.62699999999995,414.98593455661387,0,0
2024-11-25 18:10:00,415.49,415.92,415.38,415.78,1242,639,418.05775230080457,416.48150000000004,414.9052476991955,0,0
2024-11-25 18:15:00,415.83,416.0,415.33,415.82,583,361,417.42605415343695,416.22950000000003,415.0329458465631,0,0
2024-11-25 18:20:00,415.86,416.37,415.84,416.23,615,377,416.7551991498093,416.0275,415.29980085019065,0,0
2024-11-25 18:25:00,416.25,416.72,416.14,416.48,832,517,416.4462086371039,415.93649999999997,415.42679136289604,-1,0
2024-11-25 18:30:00,416.49,417.31,416.26,416.34,1121,633,416.3644676553549,415.90500000000003,415.4455323446452,0,0
2024-11-25 18:35:00,416.35,416.53,415.64,416.04,744,490,416.3186720714265,415.88100000000003,415.4433279285736,0,0
2024-11-25 18:40:00,415.96,416.09,415.65,415.96,544,323,416.32351556088844,415.88550000000004,415.44748443911163,0,0
2024-11-25 18:45:00,415.94,416.24,415.8,415.81,617,324,416.3293135709635,415.90649999999994,415.48368642903637,0,0
2024-11-25 18:50:00,415.89,416.05,415.64,415.9,690,348,416.3349116773388,415.936,415.53708832266113,0,0
2024-11-25 18:55:00,415.87,416.09,415.56,415.84,687,389,416.33927706952323,415.95349999999996,415.5677229304767,0,0
2024-11-25 19:00:00,415.81,415.95,415.43,415.88,474,289,416.3406322090669,415.9785,415.6163677909331,0,0
2024-11-25 19:05:00,415.86,416.0,415.53,415.64,227,137,416.34039423416993,415.976,415.61160576583006,0,0
2024-11-25 19:10:00,415.6,415.83,415.23,415.25,475,261,416.3332217051822,415.9815,415.62977829481775,1,1
2024-11-25 19:15:00,415.28,415.74,415.28,415.48,366,229,416.2823100988603,415.9325,415.5826899011397,1,1
2024-11-25 19:20:00,415.47,415.51,415.17,415.25,480,279,416.2078039929573,415.8645,415.52119600704276,1,1
2024-11-25 19:25:00,415.26,415.65,415.22,415.37,447,291,416.15033159934484,415.81350000000003,415.4766684006552,1,1
2024-11-25 19:30:00,415.39,415.95,415.26,415.77,505,314,416.1439657642728,415.8075,415.4710342357272,0,1
2024-11-25 19:35:00,415.73,415.76,415.18,415.31,418,318,416.14223607467665,415.7885,415.43476392532335,1,1
2024-11-25 19:40:00,415.34,415.45,414.87,415.06,486,260,416.1164208196212,415.736,415.35557918037875,1,1
2024-11-25 19:45:00,414.99,415.44,414.85,415.43,527,300,416.115331655223,415.73199999999997,415.34866834477697,0,1
2024-11-25 19:50:00,415.35,416.0,415.32,415.83,670,395,416.11832390425167,415.7345,415.3506760957484,0,1
2024-11-25 19:55:00,415.78,416.18,415.65,416.0,424,197,416.1315216353182,415.74350000000004,415.35547836468186,0,1
2024-11-25 20:00:00,416.02,416.47,415.95,416.26,357,196,416.13505397737293,415.745,415.3549460226271,-1,0
2024-11-25 20:05:00,416.23,416.66,416.02,416.47,458,299,416.13356737341235,415.7445000000001,415.3554326265878,-1,0
2024-11-25 20:10:00,416.49,416.72,416.39,416.62,596,407,416.1742463168825,415.7585,415.34275368311756,-1,0
2024-11-25 20:15:00,416.63,416.71,416.49,416.67,335,198,416.24973676678974,415.7900000000001,415.3302632332104,-1,0
2024-11-25 20:20:00,416.67,416.8,416.48,416.69,483,281,416.3275649185814,415.8265,415.3254350814186,-1,0
2024-11-25 20:25:00,416.74,416.8,416.59,416.63,304,189,416.39972348887164,415.8675,415.33527651112837,-1,0
2024-11-25 20:30:00,416.64,416.98,416.55,416.88,488,255,416.49497599231574,415.9165,415.3380240076842,-1,0
2024-11-25 20:35:00,416.8,416.97,416.74,416.87,285,179,416.5839425810572,415.968,415.3520574189428,-1,0
2024-11-25 20:40:00,416.98,417.01,416.59,416.85,1116,645,416.6625998374877,416.0165,415.37040016251234,-1,0
2024-11-25 20:45:00,416.87,417.17,416.64,416.69,499,299,416.7254730322769,416.06899999999996,415.412526967723,0,0
2024-11-25 20:50:00,416.71,416.86,416.56,416.65,585,291,416.7779539148208,416.13899999999995,415.5000460851791,0,0
2024-11-25 20:55:00,416.63,416.63,416.3,416.46,307,208,416.8111380686761,416.188,415.5648619313239,0,0
2024-11-25 21:00:00,416.46,416.49,416.17,416.18,335,158,416.81735571926123,416.2345,415.6516442807388,0,0
2024-11-25 21:05:00,416.19,416.6,416.16,416.51,517,277,416.8400989331703,416.2915,415.7429010668297,0,0
2024-11-25 21:10:00,416.49,416.67,416.46,416.57,295,187,416.8691290542762,416.33149999999995,415.7938709457237,0,0
2024-11-25 21:15:00,416.56,416.66,416.44,416.55,280,183,416.8757783101313,416.3935,415.91122168986874,0,0
2024-11-25 21:20:00,416.51,416.65,415.95,416.17,708,359,416.82100594223033,416.44899999999996,416.0769940577696,0,0
2024-11-25 21:25:00,416.21,416.45,416.16,416.34,252,168,416.7811774273823,416.49449999999996,416.2078225726176,0,0
2024-11-25 21:30:00,416.34,416.37,416.05,416.1,351,218,416.7667337587113,416.508,416.24926624128864,1,1
2024-11-25 21:35:00,416.1,416.38,415.98,416.12,371,238,416.76147993007845,416.51399999999995,416.26652006992146,1,1
2024-11-25 21:40:00,416.13,416.58,416.08,416.51,342,165,416.7666814007482,416.52650000000006,416.2863185992519,0,1
2024-11-25 21:45:00,416.51,416.79,416.44,416.73,348,229,416.7834688289022,416.53950000000003,416.2955311710979,0,1
2024-11-25 21:50:00,416.78,416.88,416.55,416.58,480,240,416.78093755278815,416.5375,416.2940624472119,0,1
2024-11-25 21:55:00,416.56,416.75,416.48,416.74,450,255,416.7869332386989,416.541,416.2950667613011,0,1
2024-11-25 22:00:00,416.7,416.73,416.46,416.63,363,241,416.78238106568506,416.538,416.29361893431496,0,1
2024-11-25 22:05:00,416.59,416.71,416.4,416.54,606,357,416.7769245803488,416.5335,416.2900754196512,0,1
2024-11-25 22:10:00,416.51,416.89,416.38,416.69,893,412,416.75665967918394,416.524,416.29134032081606,0,1
2024-11-25 22:15:00,416.69,416.92,416.58,416.8,684,414,416.74815336069065,416.52049999999997,416.2928466393093,-1,0
2024-11-25 22:20:00,416.82,416.82,416.39,416.49,498,310,416.7165554527318,416.50249999999994,416.28844454726806,0,0
2024-11-25 22:25:00,416.51,416.73,416.44,416.58,448,295,416.70736559655194,416.49699999999996,416.286634403448,0,0
2024-11-25 22:30:00,416.61,416.85,416.52,416.57,683,406,416.7010511070868,416.49300000000005,416.2849488929133,0,0
2024-11-25 22:35:00,416.64,416.83,416.54,416.67,461,274,416.715067458452,416.5035,416.29193254154796,0,0
2024-11-25 22:40:00,416.7,417.21,416.67,416.99,790,411,416.76756913449077,416.544,416.3204308655092,-1,0
2024-11-25 22:45:00,417.02,417.33,416.99,417.28,1201,637,416.859758666994,416.5825,416.30524133300594,-1,0
2024-11-25 22:50:00,417.24,419.35,417.17,419.12,4090,2503,417.341381109367,416.7099999999999,416.07861889063287,-1,0
2024-11-25 22:55:00,419.0,419.13,418.67,418.78,4389,3089,417.6023515931526,416.8215,416.0406484068474,-1,0
2024-11-26 16:30:00,419.69,422.32,418.85,421.2,7247,2636,418.3098597759108,417.07300000000004,415.83614022408926,-1,0
2024-11-26 16:35:00,421.2,422.27,421.08,421.68,3435,2117,418.9348601654602,417.34,415.74513983453977,-1,0
2024-11-26 16:40:00,421.74,423.15,421.4,423.14,4294,2552,419.7175255328468,417.692,415.6664744671532,-1,0
2024-11-26 16:45:00,423.12,423.76,422.25,423.65,2606,1618,420.4542455526752,418.0685,415.6827544473247,-1,0
2024-11-26 16:50:00,423.68,424.19,423.51,423.85,4255,2171,421.1153163232431,418.43549999999993,415.75568367675675,-1,0
