timestamp,open,high,low,close,volume,barcount,macd,macd_signal,stoch,atr,signal,position
2024-11-21 22:35:00,413.44,413.76,413.23,413.45,609,415,-0.10220970720757805,-0.19667626397856974,70.52154195011238,0.7114999999999971,0,1
2024-11-21 22:40:00,413.5,413.73,413.2,413.7,697,474,-0.07531918109305025,-0.17240484740146586,69.11595688503614,0.6991666666666646,0,1
2024-11-21 22:45:00,413.67,414.12,413.6,414.06,1119,637,-0.024674818113339825,-0.14285884154384065,79.8762358393856,0.686166666666664,1,1
2024-11-21 22:50:00,414.04,414.48,413.91,414.11,1588,1129,0.019273612347831204,-0.11043235076550628,85.79634747378326,0.6789999999999973,1,1
2024-11-21 22:55:00,413.64,414.05,412.8,412.83,6311,3786,-0.04862176107826599,-0.09807023282805823,64.21222383486547,0.6848333333333311,-1,0
2024-11-22 16:30:00,411.02,412.84,411.02,412.81,4807,1408,-0.1028574894197618,-0.09902768414639895,49.38145348549989,0.7024999999999977,-1,0
2024-11-22 16:35:00,412.68,414.52,412.52,414.27,2186,1340,-0.027710467585677634,-0.0847642408342547,53.32528742933376,0.7168333333333313,1,1
2024-11-22 16:40:00,414.29,415.62,414.1,415.41,2020,987,0.12242136396622527,-0.04332711987415871,80.00867650402726,0.7303333333333313,1,1
2024-11-22 16:45:00,415.52,415.6,414.33,414.7,1591,981,0.1820127264189182,0.0017408493844566686,89.43064182194625,0.7424999999999983,-1,0
2024-11-22 16:50:00,414.67,414.71,413.11,413.64,1454,806,0.1420684921420161,0.029806377935968558,77.46376811594205,0.7514999999999977,-1,0
2024-11-22 16:55:00,413.69,414.84,413.34,414.8,1002,583,0.2016897502767847,0.06418305240413179,73.04347826086949,0.7618333333333311,0,0
2024-11-22 17:00:00,414.5,414.66,413.56,413.66,1298,680,0.1551629325729209,0.08237902843788962,65.50724637681184,0.7669999999999978,-1,0
2024-11-22 17:05:00,413.62,413.73,412.77,412.9,1211,695,0.05631527844514039,0.07716627843933978,60.144927536232075,0.7588333333333319,-1,0
2024-11-22 17:10:00,412.94,413.51,412.22,413.18,1332,741,0.0005649479639373567,0.061846012344259294,48.4057971014495,0.771999999999998,0,0
2024-11-22 17:15:00,413.08,413.2,412.51,412.59,597,380,-0.09018605110787803,0.03143959965383183,40.65217391304338,0.7649999999999987,0,0
2024-11-22 17:20:00,412.66,413.09,412.1,412.96,1107,542,-0.13074383042504678,-0.000997086361943894,41.08695652173904,0.7743333333333311,0,0
2024-11-22 17:25:00,412.89,412.9,411.66,411.91,760,500,-0.24479059393075886,-0.04975578787570689,31.88405797101458,0.7886666666666637,-1,0
2024-11-22 17:30:00,411.96,412.49,411.75,412.12,590,396,-0.31460169817108863,-0.10272496993478324,28.478260869565535,0.7818333333333309,0,0
2024-11-22 17:35:00,412.11,413.4,412.06,413.33,1200,649,-0.2691875866993314,-0.1360174932876929,31.159420289855415,0.794666666666663,0,0
2024-11-22 17:40:00,413.3,413.8,413.09,413.53,1104,541,-0.21458464937302324,-0.15173092450475897,40.45088566827667,0.7883333333333298,0,0
2024-11-22 17:45:00,413.61,413.9,413.02,413.11,917,488,-0.20286343466580092,-0.16195742653696737,44.68525838091009,0.7944999999999964,0,0
2024-11-22 17:50:00,413.15,413.59,413.06,413.35,584,309,-0.1722230136311964,-0.1640105439558132,42.24392828453702,0.7903333333333289,0,0
2024-11-22 17:55:00,413.32,413.39,412.99,413.24,485,262,-0.1550292591040261,-0.16221428698545579,43.065032407528385,0.7771666666666619,1,1
2024-11-22 18:00:00,413.29,413.46,412.74,412.87,593,405,-0.16930732311715246,-0.16363289421179514,43.543083357277474,0.7764999999999949,0,1
2024-11-22 18:05:00,412.87,413.1,412.72,412.77,526,315,-0.18654162029991994,-0.1682146394294201,41.57861635220086,0.7753333333333283,0,1
2024-11-22 18:10:00,412.81,412.96,412.29,412.47,677,419,-0.22185006828868836,-0.17894172520127377,37.070342917040826,0.7703333333333272,0,1
2024-11-22 18:15:00,412.44,412.6,412.18,412.39,677,417,-0.25336694271533133,-0.1938267687040853,35.249999999999474,0.7689999999999941,0,1
2024-11-22 18:20:00,412.34,412.79,411.87,412.66,930,580,-0.2536338164944141,-0.20578817826215107,37.797619047619314,0.7771666666666609,0,1
2024-11-22 18:25:00,412.59,413.05,412.09,413.05,654,413,-0.21984138066329706,-0.2085988187423803,46.42857142857164,0.7821666666666611,0,1
2024-11-22 18:30:00,412.95,413.09,412.34,412.56,988,526,-0.22994882973392805,-0.21286882094068985,48.95833333333383,0.7854999999999942,0,1
2024-11-22 18:35:00,412.54,413.29,412.45,413.24,909,393,-0.18100225758428223,-0.20649550826940832,57.178156146179965,0.7924999999999945,1,1
2024-11-22 18:40:00,413.2,413.42,412.53,412.59,691,485,-0.1924429516826649,-0.20368499695205966,48.316292435177765,0.7998333333333287,0,1
2024-11-22 18:45:00,412.6,412.96,412.27,412.91,895,538,-0.17368631085730613,-0.19768525973310896,52.000610990186594,0.7979999999999952,1,1
2024-11-22 18:50:00,412.94,413.97,412.66,413.95,1263,514,-0.07404864285052781,-0.17295793635659273,61.91570881226016,0.8099999999999947,1,1
2024-11-22 18:55:00,413.85,413.92,413.57,413.6,589,326,-0.023061311587639466,-0.14297861140280207,77.55336617405577,0.8076666666666615,1,1
2024-11-22 19:00:00,413.56,413.68,413.27,413.63,431,291,0.01954199708370652,-0.11047448970550036,88.41269841269735,0.8041666666666619,1,1
2024-11-22 19:05:00,413.67,413.8,413.27,413.64,644,335,0.05349567769991381,-0.07768045622441754,83.49206349206246,0.7888333333333293,0,1
2024-11-22 19:10:00,413.6,414.47,413.54,414.2,993,586,0.12416029154223907,-0.03731230667108622,85.90354090353941,0.7939999999999959,1,1
2024-11-22 19:15:00,414.25,414.38,413.93,414.21,518,356,0.17890709393674342,0.0059315734504797124,87.96703296703133,0.7891666666666632,1,1
2024-11-22 19:20:00,414.21,414.58,413.89,413.95,584,374,0.19902031981354185,0.044549322723092144,85.45605071435223,0.7859999999999966,0,1
2024-11-22 19:25:00,413.95,414.15,413.83,414.11,555,336,0.2252740401464166,0.08069426620775705,83.13653136531339,0.7823333333333296,0,1
2024-11-22 19:30:00,414.16,414.28,413.59,413.91,530,331,0.22732155277026322,0.11001972352025828,77.50065452461844,0.7763333333333293,0,1
2024-11-22 19:35:00,413.87,414.04,413.35,413.46,443,270,0.19043773442405154,0.12610332570101693,69.08811585377713,0.7674999999999964,0,1
2024-11-22 19:40:00,413.47,413.72,413.33,413.63,472,296,0.17293117891716747,0.13546889634424705,61.16065995584139,0.760833333333331,0,1
2024-11-22 19:45:00,413.6,413.84,413.49,413.8,571,315,0.17080574450102404,0.14253626597560246,58.87445887445941,0.7548333333333308,0,1
2024-11-22 19:50:00,413.84,414.75,413.79,414.67,1364,444,0.23659572329745515,0.161348157439973,73.96080621887154,0.7606666666666645,1,1
2024-11-22 19:55:00,414.66,414.94,414.37,414.51,650,438,0.27268079815740975,0.18361468558346036,81.38277021978256,0.7623333333333316,1,1
2024-11-22 20:00:00,414.48,414.9,414.37,414.8,543,381,0.32097901010575924,0.21108755048792016,89.843770297549,0.7631666666666642,1,1
2024-11-22 20:05:00,414.78,414.99,414.69,414.91,607,405,0.36393653787035873,0.24165734796440788,89.36865151785419,0.7586666666666645,0,1
2024-11-22 20:10:00,414.89,415.24,414.73,414.73,806,474,0.3790863212998943,0.2691431426315052,87.02575960109148,0.759833333333331,0,1
2024-11-22 20:15:00,414.76,414.95,414.52,414.54,400,269,0.3714790425475485,0.28961032261471387,77.6037658921743,0.7601666666666641,0,1
2024-11-22 20:20:00,414.54,414.95,414.35,414.87,354,254,0.38761033078947094,0.3092103242496653,72.69691090617616,0.7633333333333298,0,1
2024-11-22 20:25:00,414.87,414.96,414.48,414.6,455,262,0.3742931311979305,0.3222268856393184,70.15706806282797,0.7651666666666623,0,1
2024-11-22 20:30:00,414.59,415.2,414.54,415.14,649,350,0.4026709021026136,0.33831568893197744,80.62827225130891,0.769333333333329,1,1
2024-11-22 20:35:00,415.14,415.19,414.58,414.75,597,423,0.3892042450951294,0.34849340016460784,78.53403141361252,0.7694999999999955,0,1
2024-11-22 20:40:00,414.71,414.94,414.42,414.72,797,342,0.3718249070397519,0.35315970153963666,80.6282722513089,0.7694999999999955,1,1
2024-11-22 20:45:00,414.71,414.88,414.5,414.52,385,246,0.33801687970816374,0.3501311371733421,69.80802792321124,0.7714999999999956,0,1
2024-11-22 20:50:00,414.55,414.69,414.35,414.68,558,401,0.32044059755708076,0.3441930292500899,67.69284467713796,0.768999999999995,0,1
2024-11-22 20:55:00,414.65,414.9,414.47,414.58,361,266,0.2950410534494381,0.33436263408995953,61.59547451405083,0.7716666666666612,0,1
2024-11-22 21:00:00,414.59,414.62,414.36,414.41,385,266,0.25821758096117264,0.31913362346420215,43.07477721813189,0.769999999999995,0,1
2024-11-22 21:05:00,414.41,414.79,414.33,414.71,506,367,0.2503562554394989,0.30537814985926154,34.327524470878636,0.7688333333333295,0,1
2024-11-22 21:10:00,414.74,415.09,414.52,415.0,525,321,0.26447793766107,0.2971981074196232,40.708729472773896,0.7694999999999955,0,1
2024-11-22 21:15:00,415.02,415.02,414.37,414.74,588,408,0.2517871993712788,0.2881159258099543,53.47985347985335,0.7716666666666622,0,1
2024-11-22 21:20:00,414.65,414.95,414.54,414.8,630,332,0.243761268239723,0.2792449942959081,57.56810239568997,0.768999999999995,0,1
2024-11-22 21:25:00,414.77,414.96,414.55,414.58,795,421,0.2171453818177156,0.2668250718002696,42.604521914868144,0.7539999999999945,0,1
2024-11-22 21:30:00,414.56,414.68,414.23,414.34,765,537,0.17467258895919713,0.2483945752320551,31.366275625073595,0.7311666666666611,0,1
2024-11-22 21:35:00,414.36,414.6,414.3,414.52,1721,730,0.15376458784260194,0.2294685777541645,23.324248528654266,0.7028333333333279,0,1
2024-11-22 21:40:00,414.5,414.56,414.13,414.44,647,408,0.12924960590970613,0.20942478338527282,23.49413214030766,0.6846666666666616,0,1
2024-11-22 21:45:00,414.43,414.65,414.32,414.58,322,242,0.11973787241913669,0.1914874011920456,35.33906341178663,0.668999999999994,0,1
2024-11-22 21:50:00,414.56,414.93,414.49,414.88,396,245,0.1348527493434517,0.18016047082232683,51.41509433962319,0.6496666666666613,0,1
2024-11-22 21:55:00,414.89,415.27,414.86,415.03,760,438,0.15712391788139257,0.17555316023414,67.98245614035102,0.6314999999999941,0,1
2024-11-22 22:00:00,415.04,415.13,414.62,414.8,1008,612,0.1544346747941745,0.17132946314614692,71.94809941520559,0.6193333333333271,0,1
2024-11-22 22:05:00,414.78,415.1,414.75,414.77,466,316,0.14817461625244732,0.166698493767407,64.61988304093585,0.6091666666666602,0,1
2024-11-22 22:10:00,414.79,414.79,414.28,414.36,747,487,0.10887485965986343,0.15513376694589828,45.02923976608301,0.5961666666666616,0,1
2024-11-22 22:15:00,414.35,414.89,414.26,414.74,631,345,0.107157103245072,0.14553843420573304,43.27485380117064,0.5951666666666616,0,1
2024-11-22 22:20:00,414.71,414.76,414.35,414.69,562,391,0.10060151513380333,0.1365510503913471,40.935672514621366,0.5854999999999951,0,1
2024-11-22 22:25:00,414.69,414.78,414.0,414.53,940,685,0.08155538182575128,0.12555191667822793,48.12128747064548,0.5768333333333289,-1,0
2024-11-22 22:30:00,414.53,414.88,414.45,414.84,758,462,0.09043313627870475,0.1185281605983233,52.33227425519119,0.5716666666666621,0,0
2024-11-22 22:35:00,414.84,414.87,414.41,414.43,686,491,0.06365151214606612,0.10755283090787188,47.24409448818846,0.5569999999999955,0,0
2024-11-22 22:40:00,414.41,414.46,414.06,414.22,731,444,0.02519124808605966,0.09108051434350944,39.10761154855723,0.5518333333333278,0,0
2024-11-22 22:45:00,414.2,414.81,414.2,414.73,617,445,0.03545524350249707,0.07995546017530697,36.220472440946764,0.5473333333333282,0,0
2024-11-22 22:50:00,414.71,416.15,414.55,416.1,3635,1969,0.1523805362816688,0.09444047539657933,57.4925227369857,0.5651666666666614,1,1
2024-11-22 22:55:00,416.1,417.4,416.1,416.83,13849,7403,0.3004857595556132,0.1356495322283861,79.46334256097752,0.5801666666666611,1,1
2024-11-25 16:30:00,418.25,419.04,416.61,418.69,6044,1668,0.5614743446328134,0.22081449470927159,91.3217560926185,0.6086666666666616,1,1
2024-11-25 16:35:00,418.66,421.08,418.66,420.86,4459,2000,0.9326594258798764,0.3631834809433926,91.06116834681143,0.6426666666666611,0,1
2024-11-25 16:40:00,420.87,420.98,419.65,420.27,3762,1727,1.1657798237129668,0.5237027494973074,92.83584431889513,0.6536666666666624,-1,0
2024-11-25 16:45:00,420.35,420.91,418.3,418.3,2095,1131,1.1779877727421422,0.6545597541462744,82.06214689265558,0.6901666666666624,-1,0
2024-11-25 16:50:00,418.35,418.49,416.21,416.97,2014,1186,1.0680311769930313,0.7372540387156259,63.74764595103601,0.7128333333333292,-1,0
2024-11-25 16:55:00,416.94,417.37,416.25,416.52,2149,1061,0.9338141156284223,0.7765660540981852,46.09227871939756,0.7154999999999954,-1,0
2024-11-25 17:00:00,416.42,416.46,415.68,415.87,1466,775,0.7661646901647146,0.7744857813114912,34.6516007532958,0.716999999999995,-1,0
2024-11-25 17:05:00,415.92,416.0,415.19,415.39,1633,944,0.5877936053693134,0.7371473461230557,26.98383955446094,0.7164999999999945,0,0
2024-11-25 17:10:00,415.32,415.68,414.89,415.31,1541,908,0.4349639109527743,0.6767106590889994,21.054855376889265,0.7148333333333274,0,0
2024-11-25 17:15:00,415.28,415.94,415.05,415.49,1258,748,0.32462766705430113,0.6062940606820598,19.04083570750237,0.7181666666666605,0,0
2024-11-25 17:20:00,415.43,415.84,415.25,415.38,795,475,0.2257075025519839,0.5301767490560446,18.442600322445376,0.7061666666666601,0,0
2024-11-25 17:25:00,415.44,415.81,415.19,415.69,1114,582,0.1703631286251266,0.458214024969861,18.3264732793147,0.7101666666666603,0,0
2024-11-25 17:30:00,415.64,416.0,415.0,415.14,1054,653,0.08118604787188133,0.3828084295502651,12.882607226940252,0.7199999999999932,0,0
2024-11-25 17:35:00,415.18,416.51,414.95,416.46,1157,694,0.11569191283302871,0.32938512620681787,15.620049463105039,0.7371666666666594,0,0
2024-11-25 17:40:00,416.44,416.75,416.17,416.61,673,407,0.1533738080267426,0.29418286257080284,19.063004846526763,0.7313333333333257,0,0
2024-11-25 17:45:00,416.63,416.64,415.95,416.39,645,422,0.16359895317248174,0.26806608069113863,25.926928066084724,0.7353333333333258,0,0
2024-11-25 17:50:00,416.42,416.55,415.89,415.89,645,413,0.12985969135593223,0.24042480282409737,23.009530126708345,0.7348333333333262,0,0
2024-11-25 17:55:00,415.87,416.0,415.42,415.69,767,442,0.08599149829331054,0.20953814191794,21.15468659173548,0.7391666666666594,0,0
2024-11-25 18:00:00,415.79,416.13,415.6,416.11,377,231,0.08414614477368332,0.1844597424890887,29.34235543012763,0.7364999999999924,0,0
2024-11-25 18:05:00,416.1,416.11,415.33,415.51,563,355,0.03387817669107562,0.15434342932948608,34.91636798088441,0.7379999999999929,-1,0
2024-11-25 18:10:00,415.49,415.92,415.38,415.78,1242,639,0.015646826464660535,0.12660410875652098,43.458781362007045,0.7404999999999925,0,0
2024-11-25 18:15:00,415.83,416.0,415.33,415.82,583,361,0.004375576840402573,0.1021584023732973,43.727598566307876,0.7458333333333267,0,0
2024-11-25 18:20:00,415.86,416.37,415.84,416.23,615,377,0.028201514293300534,0.08736702475729796,56.32019115890086,0.7389999999999939,0,0
2024-11-25 18:25:00,416.25,416.72,416.14,416.48,832,517,0.06649019447098681,0.08319165870003574,68.70370370370446,0.7391666666666613,0,0
2024-11-25 18:30:00,416.49,417.31,416.26,416.34,1121,633,0.0845626339894352,0.08346585375791564,71.6698053986194,0.7478333333333287,1,1
2024-11-25 18:35:00,416.35,416.53,415.64,416.04,744,490,0.07382665202817407,0.08153801341196733,63.36158192090437,0.7576666666666616,0,1
2024-11-25 18:40:00,415.96,416.09,415.65,415.96,544,323,0.0581921744001761,0.07686884560960909,49.2937853107343,0.7564999999999951,0,1
2024-11-25 18:45:00,415.94,416.24,415.8,415.81,617,324,0.03331396914290963,0.0681578703162692,37.741825029961,0.7566666666666616,0,1
2024-11-25 18:50:00,415.89,416.05,415.64,415.9,690,348,0.020622338594989742,0.05865076397201331,31.942304399931327,0.7534999999999958,0,1
2024-11-25 18:55:00,415.87,416.09,415.56,415.84,687,389,0.005657416215910871,0.04805209442079283,26.262626262626053,0.7543333333333294,0,1
2024-11-25 19:00:00,415.81,415.95,415.43,415.88,474,289,-0.0029408268584916186,0.03785351016493594,27.441077441077102,0.7519999999999963,0,1
2024-11-25 19:05:00,415.86,416.0,415.53,415.64,227,137,-0.028789127536640535,0.024524982624620644,23.06397306397292,0.7496666666666632,0,1
2024-11-25 19:10:00,415.6,415.83,415.23,415.25,475,261,-0.07982367504757804,0.0036552510901809087,14.798627298627096,0.7509999999999962,0,1
2024-11-25 19:15:00,415.28,415.74,415.28,415.48,366,229,-0.10055075728496377,-0.01718595058484803,9.54577829577802,0.7528333333333298,0,1
2024-11-25 19:20:00,415.47,415.51,415.17,415.25,480,279,-0.133991625051749,-0.040547085478228224,5.573028995925685,0.7528333333333298,0,1
2024-11-25 19:25:00,415.26,415.65,415.22,415.37,447,291,-0.14909211546671486,-0.062256091475925555,8.367780972920784,0.7528333333333298,0,1
2024-11-25 19:30:00,415.39,415.95,415.26,415.77,505,314,-0.12731509666969032,-0.07526789251467851,13.70716510903339,0.7599999999999966,0,1
2024-11-25 19:35:00,415.73,415.76,415.18,415.31,418,318,-0.14549760220859298,-0.0893138344534614,14.64174454828577,0.7621666666666622,0,1
2024-11-25 19:40:00,415.34,415.45,414.87,415.06,486,260,-0.17802808259136782,-0.10705668408104269,15.341740794954871,0.7623333333333288,0,1
2024-11-25 19:45:00,414.99,415.44,414.85,415.43,527,300,-0.17197044662242433,-0.12003943658931902,19.90481930411039,0.7613333333333288,0,1
2024-11-25 19:50:00,415.35,416.0,415.32,415.83,670,395,-0.13335582645737531,-0.12270271456293029,41.22533298662182,0.7658333333333294,0,1
2024-11-25 19:55:00,415.78,416.18,415.65,416.0,424,197,-0.0880212285906623,-0.1157664173684767,66.23212708028949,0.7678333333333304,1,1
2024-11-25 20:00:00,416.02,416.47,415.95,416.26,357,196,-0.030758837343626055,-0.09876490136350657,81.33559985762268,0.7689999999999979,1,1
2024-11-25 20:05:00,416.23,416.66,416.02,416.47,458,299,0.03120752431539131,-0.072770416227727,87.66865496050245,0.7746666666666651,1,1
2024-11-25 20:10:00,416.49,416.72,416.39,416.62,596,407,0.09136683872844742,-0.039942965236492115,90.3974019616951,0.772999999999999,1,1
2024-11-25 20:15:00,416.63,416.71,416.49,416.67,335,198,0.14144759117476724,-0.0036648539542402446,93.82712401886867,0.7711666666666654,1,1
2024-11-25 20:20:00,416.67,416.8,416.48,416.69,483,281,0.18066815116924317,0.033201747070456436,95.44586132821343,0.7691666666666653,1,1
2024-11-25 20:25:00,416.74,416.8,416.59,416.63,304,189,0.20455128904325193,0.06747165546501555,94.32240961652651,0.7658333333333331,0,1
2024-11-25 20:30:00,416.64,416.98,416.55,416.88,488,255,0.24087510032302362,0.10215234443661717,93.64872998675726,0.7645000000000001,0,1
2024-11-25 20:35:00,416.8,416.97,416.74,416.87,285,179,0.26579119063825374,0.1348801136769445,93.8076321174904,0.7625,1,1
2024-11-25 20:40:00,416.98,417.01,416.59,416.85,1116,645,0.2806879429861624,0.1640416795387881,94.24447922100491,0.7609999999999995,1,1
2024-11-25 20:45:00,416.87,417.17,416.64,416.69,499,299,0.27639693194265647,0.18651273001956178,88.91287272378412,0.7593333333333334,0,1
2024-11-25 20:50:00,416.71,416.86,416.56,416.65,585,291,0.2666943229263552,0.20254904860092046,83.16304810557644,0.7575000000000007,0,1
2024-11-25 20:55:00,416.63,416.63,416.3,416.46,307,208,0.24089661702555532,0.21021856228584745,72.83939111525181,0.750333333333334,0,1
2024-11-25 21:00:00,416.46,416.49,416.17,416.18,335,158,0.19560329625392114,0.2072955090794622,58.02541652360092,0.7485000000000004,0,1
2024-11-25 21:05:00,416.19,416.6,416.16,416.51,517,277,0.18421276520774654,0.2026789603051191,47.463894006171394,0.7481666666666674,0,1
2024-11-25 21:10:00,416.49,416.67,416.46,416.57,295,187,0.17797559398690055,0.1977382870414754,42.86538245113846,0.7450000000000017,0,1
2024-11-25 21:15:00,416.56,416.66,416.44,416.55,280,183,0.16946526788518668,0.19208368321021765,44.113862562306785,0.7385000000000019,0,1
2024-11-25 21:20:00,416.51,416.65,415.95,416.17,708,359,0.13055301503760575,0.17977754957569528,34.82424507596888,0.7235000000000024,0,1
2024-11-25 21:25:00,416.21,416.45,416.16,416.34,252,168,0.11213967716514617,0.16624997509358547,29.537953795379195,0.7066666666666691,0,1
2024-11-25 21:30:00,416.34,416.37,416.05,416.1,351,218,0.07729002866489054,0.1484579858078465,20.765027322405206,0.6715000000000022,0,1
2024-11-25 21:35:00,416.1,416.38,415.98,416.12,371,238,0.050700816550317995,0.1289065519563408,19.39890710382569,0.6378333333333359,0,1
2024-11-25 21:40:00,416.13,416.58,416.08,416.51,342,165,0.06040213678471673,0.11520566892201599,24.043715846995422,0.6240000000000019,0,1
2024-11-25 21:45:00,416.51,416.79,416.44,416.73,348,229,0.08486440036682552,0.1091374152109779,41.25683060109327,0.5863333333333354,0,1
2024-11-25 21:50:00,416.78,416.88,416.55,416.58,480,240,0.09109706385294203,0.10552934493937073,53.825136612021396,0.5538333333333346,0,1
2024-11-25 21:55:00,416.56,416.75,416.48,416.74,450,255,0.10770559434661209,0.105964594820819,66.8400023503147,0.5396666666666675,1,1
2024-11-25 22:00:00,416.7,416.73,416.46,416.63,363,241,0.11071563283195474,0.10691480242304616,69.9012867971092,0.5303333333333351,1,1
2024-11-25 22:05:00,416.59,416.71,416.4,416.54,606,357,0.10463272129959478,0.10645838619835589,73.83512544803024,0.5220000000000018,0,1
2024-11-25 22:10:00,416.51,416.89,416.38,416.69,893,412,0.11064032370245513,0.10729477369917574,71.76084801342323,0.5173333333333346,0,1
2024-11-25 22:15:00,416.69,416.92,416.58,416.8,684,414,0.1228612050870197,0.11040805997674454,76.59771014991945,0.5081666666666688,1,1
2024-11-25 22:20:00,416.82,416.82,416.39,416.49,498,310,0.10630649728193475,0.10958774743778259,74.00745777582856,0.5055000000000026,0,1
2024-11-25 22:25:00,416.51,416.73,416.44,416.58,448,295,0.09930430173909599,0.10753105829804527,69.41580756013683,0.5000000000000029,0,1
2024-11-25 22:30:00,416.61,416.85,416.52,416.57,683,406,0.09188885734812402,0.10440261810806102,61.128171382611725,0.48883333333333684,0,1
2024-11-25 22:35:00,416.64,416.83,416.54,416.67,461,274,0.09300907775582345,0.10212391003761351,67.03955545806667,0.46766666666666956,0,1
2024-11-25 22:40:00,416.7,417.21,416.67,416.99,790,411,0.11835387633442451,0.10536990329697571,72.7613446347227,0.4670000000000025,1,1
2024-11-25 22:45:00,417.02,417.33,416.99,417.28,1201,637,0.1599960532682303,0.11629513329122664,83.83935881912039,0.46116666666666883,1,1
2024-11-25 22:50:00,417.24,419.35,417.17,419.12,4090,2503,0.33757900040137656,0.16055190671325661,90.12323779803467,0.4865000000000019,1,1
2024-11-25 22:55:00,419.0,419.13,418.67,418.78,4389,3089,0.44574137778033673,0.21758980092667266,89.68799102132336,0.48450000000000176,0,1
2024-11-26 16:30:00,419.69,422.32,418.85,421.2,7247,2636,0.7184527403674679,0.3177623888148317,84.73625140291735,0.5346666666666693,0,1
2024-11-26 16:35:00,421.2,422.27,421.08,421.68,3435,2117,0.9622185915070531,0.446653629353276,83.72615039281662,0.5415000000000021,0,1
2024-11-26 16:40:00,421.74,423.15,421.4,423.14,4294,2552,1.2587050151462336,0.6090639065118676,90.07421996097536,0.5616666666666684,1,1
2024-11-26 16:45:00,423.12,423.76,422.25,423.65,2606,1618,1.5173344921838066,0.7907180236462554,95.8624546109986,0.575666666666668,-1,0
2024-11-26 16:50:00,423.68,424.19,423.51,423.85,4255,2171,1.7186272791256556,0.9762998747421355,98.00093341614406,0.5778333333333345,1,1
2024-11-26 16:55:00,423.91,424.57,423.62,424.29,3378,1857,1.8918495221242893,1.1594098042185663,96.90917595026383,0.5840000000000003,0,1
2024-11-26 17:00:00,424.32,425.29,423.52,424.85,3555,2036,2.0506777806318155,1.3376633995012162,95.74876378117045,0.5960000000000008,-1,0
2024-11-26 17:05:00,424.92,425.12,424.42,425.03,2331,1383,2.166105301905361,1.5033517799820453,96.21353782633192,0.5928333333333342,1,1
2024-11-26 17:10:00,425.02,425.18,424.1,424.84,1585,988,2.2166983137076954,1.6460210867271754,95.64024640707443,0.6035000000000006,-1,0
2024-11-26 17:15:00,424.84,425.07,423.64,423.74,1569,955,2.1433259062740717,1.7454820506365547,91.30368403952377,0.6200000000000008,-1,0
2024-11-26 17:20:00,423.75,424.26,423.54,424.06,1266,681,2.0869421009483062,1.813774060698905,87.35214241120902,0.6251666666666665,0,0
2024-11-26 17:25:00,424.07,424.89,423.85,424.71,977,577,2.0708357907819845,1.865186406715521,86.68547574454237,0.6336666666666664,0,0
2024-11-26 17:30:00,424.75,425.97,424.71,425.41,2174,1210,2.0904580743750216,1.9102407402474213,90.12221095733203,0.6460000000000008,1,1
2024-11-26 17:35:00,425.44,426.23,425.16,425.66,1656,970,2.1019517942911534,1.9485829510561679,92.48744424821926,0.6560000000000002,1,1
2024-11-26 17:40:00,425.65,427.25,425.57,427.19,2107,1291,2.2090542609571457,2.0006772130363637,94.54424752058183,0.6740000000000009,1,1
