timestamp,open,high,low,close,volume,barcount,upper_band,middle_band,lower_band,signal,position
2024-11-21 16:30:00,419.5,419.78,417.25,417.5,7204,2678,,,,0,0
2024-11-21 16:35:00,417.45,417.45,413.64,414.81,3115,1954,,,,0,0
2024-11-21 16:40:00,414.78,415.57,414.01,414.84,2345,1464,,,,0,0
2024-11-21 16:45:00,414.94,415.94,414.52,415.65,1511,956,,,,0,0
2024-11-21 16:50:00,415.67,416.38,414.89,415.33,1472,914,,,,0,0
2024-11-21 16:55:00,415.36,415.44,413.8,414.05,1334,743,,415.3633333333333,,0,0
2024-11-21 17:00:00,413.97,414.03,412.48,412.63,1834,1047,416.043720221176,414.5516666666667,413.05961311215736,1,1
2024-11-21 17:05:00,412.61,413.1,412.1,412.41,1334,753,415.43215950333615,414.15166666666664,412.87117382999713,1,1
2024-11-21 17:10:00,412.37,413.76,412.14,413.55,1702,836,415.2131704483931,413.93666666666667,412.66016288494023,0,1
2024-11-21 17:15:00,413.6,414.3,413.46,413.91,1374,662,414.8767034450561,413.6466666666667,412.4166298882773,0,1
2024-11-21 17:20:00,413.89,414.0,411.89,412.18,2034,1069,414.2383390191753,413.12166666666667,412.004994314158,0,1
2024-11-21 17:25:00,412.26,412.47,411.01,411.29,1696,971,413.6763423127067,412.6616666666667,411.6469910206267,1,1
2024-11-21 17:30:00,411.12,411.62,410.58,410.82,1938,1250,413.47299039485864,412.35999999999996,411.2470096051413,1,1
2024-11-21 17:35:00,410.76,411.33,410.28,410.39,1854,879,413.35852905645703,412.02333333333337,410.6881376102097,1,1
2024-11-21 17:40:00,410.38,411.64,410.37,411.33,1408,768,413.00613113964516,411.65333333333336,410.30053552702157,0,1
2024-11-21 17:45:00,411.39,412.63,411.39,412.6,1482,598,412.6367408008307,411.435,410.2332591991693,0,1
2024-11-21 17:50:00,412.5,413.12,412.12,413.12,1366,725,412.57893321532276,411.59166666666664,410.6044001180105,-1,0
2024-11-21 17:55:00,413.21,414.08,413.15,413.78,1589,718,413.27527295104414,412.00666666666666,410.7380603822892,-1,0
2024-11-21 18:00:00,413.84,414.44,413.68,414.17,1296,656,414.04977671882415,412.56500000000005,411.08022328117596,-1,0
2024-11-21 18:05:00,414.21,414.94,413.8,414.09,904,537,414.63142198263915,413.1816666666666,411.7319113506941,0,0
2024-11-21 18:10:00,414.12,414.65,413.94,414.6,1233,515,414.8561924837371,413.7266666666667,412.59714084959626,0,0
2024-11-21 18:15:00,414.54,414.56,414.06,414.24,892,496,414.70206837273867,414.0,413.29793162726133,0,0
2024-11-21 18:20:00,414.3,415.24,414.18,415.15,1575,572,414.9722328296484,414.33833333333337,413.7044338370183,-1,0
2024-11-21 18:25:00,415.13,415.6,414.72,415.52,1446,555,415.252238087969,414.62833333333333,414.0044285786977,-1,0
2024-11-21 18:30:00,415.53,415.6,414.67,414.95,753,474,415.3071762720948,414.75833333333327,414.20949039457173,0,0
2024-11-21 18:35:00,414.87,414.87,413.5,413.57,809,497,415.3451013596504,414.6716666666667,413.99823197368295,1,1
2024-11-21 18:40:00,413.58,414.06,413.56,413.66,522,330,415.2575567158071,414.51499999999993,413.7724432841928,1,1
2024-11-21 18:45:00,413.6,413.78,412.67,413.02,1038,581,415.24421565682616,414.31166666666667,413.3791176765072,1,1
2024-11-21 18:50:00,413.02,413.3,412.87,412.87,843,598,415.0114020839928,413.9316666666667,412.85193124934057,0,1
2024-11-21 18:55:00,412.87,413.12,412.68,412.93,709,432,414.54743223442574,413.5,412.45256776557426,0,1
2024-11-21 19:00:00,412.91,413.03,411.88,411.88,927,522,413.9312619020565,412.9883333333334,412.0454047646103,1,1
2024-11-21 19:05:00,411.88,412.35,411.78,412.3,856,609,413.4146844302647,412.77666666666664,412.1386489030686,0,1
2024-11-21 19:10:00,412.27,413.36,412.27,413.31,913,523,413.31648922955975,412.7183333333333,412.12017743710686,0,1
2024-11-21 19:15:00,413.31,413.59,413.08,413.34,391,264,413.3067590040476,412.7716666666667,412.2365743292858,-1,0
2024-11-21 19:20:00,413.38,413.79,413.01,413.62,656,375,413.51337065524126,412.8966666666667,412.27996267809215,-1,0
2024-11-21 19:25:00,413.62,414.66,413.47,414.24,770,438,413.91375796441366,413.115,412.31624203558636,-1,0
2024-11-21 19:30:00,414.25,414.95,414.19,414.93,487,294,414.67391820445437,413.6233333333333,412.5727484622122,-1,0
2024-11-21 19:35:00,414.94,415.01,414.56,414.66,455,321,414.92390475690587,414.0166666666667,413.10942857642755,0,0
2024-11-21 19:40:00,414.72,415.61,414.64,415.47,773,435,415.21561158227706,414.3766666666667,413.5377217510564,-1,0
2024-11-21 19:45:00,415.51,415.94,415.44,415.54,859,530,415.60043531648563,414.74333333333334,413.88623135018105,0,0
2024-11-21 19:50:00,415.52,415.88,415.45,415.54,578,353,415.8008678361581,415.06333333333333,414.3257988305086,0,0
2024-11-21 19:55:00,415.5,415.56,414.9,415.01,678,403,415.6884180177083,415.19166666666666,414.69491531562505,0,0
2024-11-21 20:00:00,415.04,415.25,414.7,415.25,473,301,415.5883171517219,415.24500000000006,414.9016828482782,0,0
2024-11-21 20:05:00,415.23,415.6,415.18,415.41,631,421,415.69799535420606,415.37000000000006,415.04200464579407,0,0
2024-11-21 20:10:00,415.45,415.8,415.35,415.45,875,443,415.5576665420087,415.3666666666666,415.17566679132455,0,0
2024-11-21 20:15:00,415.56,415.73,414.93,415.02,623,363,415.5083063939612,415.28000000000003,415.05169360603884,1,1
2024-11-21 20:20:00,415.01,415.41,414.82,415.31,294,218,415.44805280499725,415.24166666666673,415.0352805283362,0,1
2024-11-21 20:25:00,415.31,415.5,414.98,415.45,455,251,415.50494986807234,415.315,415.12505013192765,0,1
2024-11-21 20:30:00,415.45,415.98,415.36,415.48,755,349,415.5166763845497,415.3533333333333,415.18999028211687,0,1
2024-11-21 20:35:00,415.5,415.52,414.07,414.08,1110,726,415.6384022509517,415.13166666666666,414.62493108238164,1,1
2024-11-21 20:40:00,414.14,414.56,413.94,414.53,708,512,415.52370345667015,414.9783333333334,414.4329632099967,0,1
2024-11-21 20:45:00,414.51,414.51,413.79,413.79,582,367,415.4569859881082,414.77333333333337,414.0896806785585,1,1
2024-11-21 20:50:00,413.78,413.99,413.11,413.69,1516,958,415.29475459855644,414.50333333333333,413.7119120681102,1,1
2024-11-21 20:55:00,413.71,413.8,413.26,413.72,1052,701,415.00306574538376,414.215,413.4269342546162,0,1
2024-11-21 21:00:00,413.7,414.48,413.43,413.45,1361,1000,414.5743499076591,413.8766666666667,413.17898342567435,0,1
2024-11-21 21:05:00,413.44,413.57,412.35,412.59,1154,659,414.2250106410328,413.62833333333333,413.0316560256339,1,1
2024-11-21 21:10:00,412.63,413.14,412.35,412.84,955,602,413.9913851360481,413.34666666666664,412.70194819728516,0,1
2024-11-21 21:15:00,412.84,413.43,412.72,412.87,1176,734,413.6914105887673,413.1933333333333,412.69525607789933,0,1
2024-11-21 21:20:00,412.87,413.33,412.72,413.13,601,408,413.5447417656291,413.09999999999997,412.6552582343708,0,1
2024-11-21 21:25:00,413.1,413.2,412.73,412.83,963,567,413.3497633287736,412.95166666666665,412.55357000455973,0,1
2024-11-21 21:30:00,412.83,413.0,412.52,412.95,721,389,413.1406339375327,412.86833333333334,412.596032729134,0,1
2024-11-21 21:35:00,412.95,413.34,412.77,413.32,799,463,413.22442939844836,412.99,412.75557060155165,-1,0
2024-11-21 21:40:00,413.3,413.44,413.0,413.14,582,361,413.22792095602665,413.03999999999996,412.8520790439733,0,0
2024-11-21 21:45:00,413.14,413.17,412.76,412.93,593,433,413.2269987893413,413.05,412.87300121065874,0,0
2024-11-21 21:50:00,412.92,412.94,412.53,412.86,720,531,413.1834856937035,413.00499999999994,412.82651430629636,0,0
2024-11-21 21:55:00,412.84,412.94,412.57,412.87,656,494,413.1911898446361,413.0116666666666,412.8321434886971,0,0
2024-11-21 22:00:00,412.85,413.2,412.79,413.06,922,579,413.19687605893995,413.03000000000003,412.8631239410601,0,0
2024-11-21 22:05:00,413.06,413.48,412.88,413.35,1058,521,413.23886737051726,413.035,412.8311326294828,-1,0
2024-11-21 22:10:00,413.31,413.77,413.25,413.65,641,342,413.40981110432523,413.12000000000006,412.8301888956749,-1,0
2024-11-21 22:15:00,413.62,413.8,413.54,413.78,418,284,413.6439779335181,413.2616666666666,412.8793553998151,-1,0
2024-11-21 22:20:00,413.8,413.99,413.5,413.79,684,517,413.8293697191433,413.4166666666667,413.00396361419007,0,0
2024-11-21 22:25:00,413.79,413.87,413.6,413.76,798,558,413.94301486491275,413.56500000000005,413.18698513508735,0,0
2024-11-21 22:30:00,413.76,413.77,413.41,413.46,583,411,413.90637863704,413.63166666666666,413.3569546962933,0,0
2024-11-21 22:35:00,413.44,413.76,413.23,413.45,609,415,413.83135037651505,413.6483333333333,413.4653162901516,1,1
2024-11-21 22:40:00,413.5,413.73,413.2,413.7,697,474,413.80213798604484,413.6566666666666,413.5111953472883,0,1
2024-11-21 22:45:00,413.67,414.12,413.6,414.06,1119,637,413.9140351085869,413.7033333333334,413.49263155807984,-1,0
2024-11-21 22:50:00,414.04,414.48,413.91,414.11,1588,1129,414.01585955310594,413.75666666666666,413.4974737802274,-1,0
2024-11-21 22:55:00,413.64,414.05,412.8,412.83,6311,3786,414.0372068348429,413.60166666666663,413.16612649849037,1,1
2024-11-22 16:30:00,411.02,412.84,411.02,412.81,4807,1408,414.01835487484124,413.49333333333334,412.96831179182544,1,1
2024-11-22 16:35:00,412.68,414.52,412.52,414.27,2186,1340,414.2313833259757,413.62999999999994,413.0286166740242,-1,0
2024-11-22 16:40:00,414.29,415.62,414.1,415.41,2020,987,414.8148121497078,413.915,413.01518785029225,-1,0
2024-11-22 16:45:00,415.52,415.6,414.33,414.7,1591,981,414.96564255417144,414.0216666666667,413.07769077916197,0,0
2024-11-22 16:50:00,414.67,414.71,413.11,413.64,1454,806,414.8981581739142,413.9433333333333,412.98850849275243,0,0
2024-11-22 16:55:00,413.69,414.84,413.34,414.8,1002,583,415.2779280167949,414.2716666666667,413.26540531653853,0,0
2024-11-22 17:00:00,414.5,414.66,413.56,413.66,1298,680,415.2903140846015,414.41333333333324,413.536352582065,0,0
2024-11-22 17:05:00,413.62,413.73,412.77,412.9,1211,695,415.0388289111547,414.185,413.3311710888453,1,1
2024-11-22 17:10:00,412.94,413.51,412.22,413.18,1332,741,414.74729315708424,413.81333333333333,412.8793735095824,0,1
2024-11-22 17:15:00,413.08,413.2,412.51,412.59,597,380,414.3113024429736,413.46166666666664,412.6120308903597,1,1
2024-11-22 17:20:00,412.66,413.09,412.1,412.96,1107,542,414.08234059941896,413.34833333333336,412.61432606724776,0,1
2024-11-22 17:25:00,412.89,412.9,411.66,411.91,760,500,413.77339548106306,412.8666666666666,411.9599378522702,1,1
2024-11-22 17:30:00,411.96,412.49,411.75,412.12,590,396,413.2164926490346,412.61000000000007,412.00350735096555,0,1
2024-11-22 17:35:00,412.11,413.4,412.06,413.33,1200,649,413.2149494023614,412.6816666666667,412.14838393097193,-1,0
2024-11-22 17:40:00,413.3,413.8,413.09,413.53,1104,541,413.3567580369886,412.73999999999995,412.1232419630113,-1,0
2024-11-22 17:45:00,413.61,413.9,413.02,413.11,917,488,413.4368227747161,412.82666666666665,412.2165105586172,0,0
2024-11-22 17:50:00,413.15,413.59,413.06,413.35,584,309,413.5268156930486,412.89166666666665,412.2565176402847,0,0
2024-11-22 17:55:00,413.32,413.39,412.99,413.24,485,262,413.7614698562824,413.1133333333333,412.46519681038416,0,0
2024-11-22 18:00:00,413.29,413.46,412.74,412.87,593,405,413.70916340074683,413.2383333333333,412.76750326591974,0,0
2024-11-22 18:05:00,412.87,413.1,412.72,412.77,526,315,413.4176675980885,413.145,412.8723324019115,1,1
2024-11-22 18:10:00,412.81,412.96,412.29,412.47,677,419,413.3351406656583,412.9683333333334,412.60152600100855,1,1
2024-11-22 18:15:00,412.44,412.6,412.18,412.39,677,417,413.218822071032,412.84833333333336,412.47784459563474,1,1
